312,EHMN,C05546,4194,0
313,HMDB,HMDB01097,4429,0
314,KEGG,C01079,4429,0
315,EHMN,C01079,4429,0
316,CHEBI,15435,4429,0
317,PubChem,121893,4429,0
318,RefMet,37600,4429,0
319,HepatoNet,HC00656,4429,0
320,HMDB,HMDB04385,919,0
321,KEGG,C06314,919,0
322,EHMN,C06314,919,0
323,CHEBI,6498,919,0
324,PubChem,5280914,919,0
325,RefMet,2602,919,0
326,HMDB,HMDB00014,2518,0
327,KEGG,C00881,2518,0
328,EHMN,C00881,2518,0
329,CHEBI,15698,2518,0
330,PubChem,13711,2518,0
331,RefMet,37025,2518,0
332,HepatoNet,HC00574,2518,0
333,EHMN,CE5132,1684,0
334,CHEBI,57923,1684,0
335,KEGG,C15650,2631,0
336,CHEBI,50604,2631,0
337,PubChem,561,2631,0
338,HMDB,HMDB02369,1141,0
339,KEGG,C15493,1141,0
340,EHMN,CE1617,1141,0
341,CHEBI,50648,1141,0
342,PubChem,449171,1141,0
343,HMDB,HMDB06219,39,0
344,KEGG,D00348,39,0
345,EHMN,CE2952,39,0
346,CHEBI,6067,39,0
347,PubChem,5282379,39,0
348,KEGG,C03691,3259,0
349,EHMN,C03691,3259,0
350,CHEBI,18098,3259,0
351,PubChem,656501,3259,0
352,HMDB,HMDB00042,467,0
353,KEGG,C00033,467,0
354,EHMN,C00033,467,0
355,CHEBI,15366,467,0
356,PubChem,176,467,0
357,RefMet,24,467,0
358,HepatoNet,HC00042,467,0
359,HMDB,HMDB00122,3025,0
360,KEGG,C00031,3025,0
361,CHEBI,4167,3025,0
362,PubChem,5793,3025,0
363,RefMet,37084,3025,0
364,HepatoNet,HC00040,3025,0
365,EHMN,CE5314,1801,0
366,HMDB,HMDB00092,2641,0
367,KEGG,C01026,2641,0
368,EHMN,C01026,2641,0
369,CHEBI,17724,2641,0
370,PubChem,673,2641,0
371,RefMet,37070,2641,0
372,HMDB,HMDB06841,5063,0
373,KEGG,C03845,5063,0
374,EHMN,C03845,5063,0
375,CHEBI,16608,5063,0
376,PubChem,101770,5063,0
377,RefMet,34402,5063,0
378,HMDB,HMDB00172,3648,0
379,KEGG,C00407,3648,0
380,EHMN,C00407,3648,0
381,CHEBI,17191,3648,0
382,PubChem,6306,3648,0
383,RefMet,1871,3648,0
384,HepatoNet,HC00334,3648,0
385,HMDB,HMDB02095,994,0
386,PubChem,22833583,994,0
387,HMDB,HMDB01373,2706,0
388,KEGG,C00882,2706,0
389,CHEBI,15468,2706,0
390,PubChem,444485,2706,0
391,RefMet,49924,2706,0
392,HMDB,HMDB00133,3139,0
393,KEGG,C00387,3139,0
394,EHMN,C00387,3139,0
395,CHEBI,16750,3139,0
396,PubChem,6802,3139,0
397,RefMet,37094,3139,0
398,HepatoNet,HC00322,3139,0
399,HMDB,HMDB06526,3880,0
400,KEGG,C16529,3880,0
401,PubChem,53477849,3880,0
402,HMDB,HMDB13030,1876,0
403,EHMN,CE5538,1876,0
404,PubChem,10176277,1876,0
405,HMDB,HMDB12937,1486,0
406,EHMN,CE4754,1486,0
407,PubChem,53481557,1486,0
408,HMDB,HMDB06355,3022,0
409,KEGG,C02670,3022,0
410,CHEBI,18268,3022,0
411,PubChem,92283,3022,0
412,RefMet,51214,3022,0
413,HMDB,HMDB01347,3670,0
414,KEGG,C00129,3670,0
415,EHMN,C00129,3670,0
416,CHEBI,16584,3670,0
417,PubChem,1195,3670,0
418,RefMet,27999,3670,0
419,HepatoNet,HC00127,3670,0
420,EHMN,C00195,2355,0
421,CHEBI,52639,2355,0
422,HepatoNet,HC01990,2355,0
423,HMDB,HMDB02111,3188,0
424,KEGG,C00001,3188,0
425,EHMN,C00001,3188,0
426,CHEBI,15377,3188,0
427,PubChem,962,3188,0
428,HepatoNet,HC00011,3188,0
429,HMDB,HMDB12608,2052,0
430,EHMN,CE6184,2052,0
431,PubChem,53481490,2052,0
432,HMDB,HMDB00217,4137,0
433,KEGG,C00006,4137,0
434,EHMN,C00006,4137,0
435,CHEBI,18009,4137,0
436,PubChem,5886,4137,0
437,RefMet,67508,4137,0
438,HepatoNet,HC00016,4137,0
439,HMDB,HMDB12253,4010,0
440,KEGG,C01936,4010,0
441,EHMN,C01936,4010,0
442,CHEBI,61953,4010,0
443,PubChem,439606,4010,0
444,HMDB,HMDB06292,2500,0
445,KEGG,C05337,2500,0
446,EHMN,C05337,2500,0
447,CHEBI,28701,2500,0
448,PubChem,11953854,2500,0
449,HepatoNet,HC01426,2500,0
450,HMDB,HMDB00124,2815,0
451,KEGG,C00085,2815,0
452,EHMN,C00085,2815,0
453,CHEBI,15946,2815,0
454,PubChem,69507,2815,0
455,RefMet,37086,2815,0
456,HepatoNet,HC00088,2815,0
457,HMDB,HMDB03537,2630,0
458,KEGG,C01345,2630,0
459,EHMN,C01345,2630,0
460,CHEBI,28807,2630,0
461,PubChem,146302,2630,0
462,HMDB,HMDB00638,2527,0
463,KEGG,C02679,2527,0
464,EHMN,C02679,2527,0
465,CHEBI,30805,2527,0
466,PubChem,3893,2527,0
467,RefMet,34,2527,0
468,HMDB,HMDB01431,4513,0
469,KEGG,C00534,4513,0
470,EHMN,C00534,4513,0
471,CHEBI,16410,4513,0
472,PubChem,1052,4513,0
473,RefMet,37796,4513,0
474,HepatoNet,HC00416,4513,0
475,HMDB,HMDB06343,4632,0
476,KEGG,C05699,4632,0
477,EHMN,C05699,4632,0
478,CHEBI,26630,4632,0
479,PubChem,98223,4632,0
480,HMDB,HMDB00951,4758,0
481,KEGG,C05465,4758,0
482,EHMN,C05465,4758,0
483,CHEBI,16525,4758,0
484,PubChem,387316,4758,0
485,RefMet,36989,4758,0
486,HepatoNet,HC01471,4758,0
487,HMDB,HMDB03141,1454,0
488,KEGG,C11061,1454,0
489,EHMN,CE2959,1454,0
490,CHEBI,28870,1454,0
491,EHMN,CE5154,1705,0
492,EHMN,CE4798,1503,0
493,HMDB,HMDB13037,4355,0
494,KEGG,C00888,4355,0
495,CHEBI,15536,4355,0
496,PubChem,439337,4355,0
497,EHMN,CE2306,1278,0
498,HMDB,HMDB01175,3997,0
499,KEGG,C00083,3997,0
500,EHMN,C00083,3997,0
501,CHEBI,15531,3997,0
502,PubChem,10663,3997,0
503,HepatoNet,HC00086,3997,0
504,HMDB,HMDB03375,3886,0
505,KEGG,C00521,3886,0
506,CHEBI,15383,3886,0
507,PubChem,439250,3886,0
508,HMDB,HMDB00051,4150,0
509,KEGG,C00014,4150,0
510,EHMN,C01342,4150,0
511,CHEBI,28938,4150,0
512,PubChem,223,4150,0
513,HepatoNet,HC00765,4150,0
514,EHMN,C02051,3934,0
515,CHEBI,15804,3934,0
516,KEGG,C16167,4787,0
517,PubChem,23724644,4787,0
518,EHMN,CE5840,1959,0
519,EHMN,CE6508,2151,0
520,PubChem,53394277,2151,0
521,HMDB,HMDB00705,1007,0
522,CHEBI,70749,1007,0
523,PubChem,6426853,1007,0
524,RefMet,37377,1007,0
525,HMDB,HMDB05763,849,0
526,KEGG,C03958,849,0
527,EHMN,C03958,849,0
528,CHEBI,35940,849,0
529,PubChem,638678,849,0
530,RefMet,49932,849,0
531,HMDB,HMDB02818,1059,0
532,EHMN,CE0074,1059,0
533,CHEBI,730073,1059,0
534,PubChem,5781,1059,0
535,RefMet,38206,1059,0
536,HMDB,HMDB06202,2652,0
537,CHEBI,63874,2652,0
538,HMDB,HMDB00251,4745,0
539,KEGG,C00245,4745,0
540,EHMN,C00245,4745,0
541,CHEBI,15891,4745,0
542,PubChem,1123,4745,0
543,RefMet,37162,4745,0
544,HepatoNet,HC00222,4745,0
545,HMDB,HMDB02925,3379,0
546,KEGG,C03242,3379,0
547,CHEBI,53486,3379,0
548,PubChem,5280581,3379,0
549,RefMet,588,3379,0
550,HMDB,HMDB04058,1621,0
551,KEGG,C05578,1621,0
552,EHMN,CE4888,1621,0
553,CHEBI,27404,1621,0
554,PubChem,114683,1621,0
555,EHMN,CE6250,2104,0
556,HMDB,HMDB06402,1091,0
557,KEGG,C05259,1091,0
558,EHMN,CE0853,1091,0
559,CHEBI,15491,1091,0
560,PubChem,440601,1091,0
561,HepatoNet,HC10853,1091,0
562,HMDB,HMDB12593,2074,0
563,EHMN,CE6226,2074,0
564,PubChem,53481478,2074,0
565,HMDB,HMDB01426,2829,0
566,KEGG,C00067,2829,0
567,EHMN,C00067,2829,0
568,CHEBI,16842,2829,0
569,PubChem,712,2829,0
570,HepatoNet,HC00070,2829,0
571,HMDB,HMDB00269,4680,0
572,KEGG,C00836,4680,0
573,EHMN,C00836,4680,0
574,CHEBI,16566,4680,0
575,PubChem,91486,4680,0
576,RefMet,30476,4680,0
577,HepatoNet,HC00556,4680,0
578,HMDB,HMDB02719,2713,0
579,KEGG,C01802,2713,0
580,EHMN,C01802,2713,0
581,CHEBI,17737,2713,0
582,PubChem,439577,2713,0
583,HepatoNet,HC00847,2713,0
584,HMDB,HMDB03411,4454,0
585,KEGG,C00763,4454,0
586,CHEBI,16313,4454,0
587,PubChem,8988,4454,0
588,HMDB,HMDB00051,4152,0
589,KEGG,C00014,4152,0
590,EHMN,C01342,4152,0
591,CHEBI,28938,4152,0
592,PubChem,223,4152,0
593,HepatoNet,HC00765,4152,0
594,HMDB,HMDB01175,4002,0
595,KEGG,C00083,4002,0
596,EHMN,C00083,4002,0
597,CHEBI,15531,4002,0
598,PubChem,10663,4002,0
599,HepatoNet,HC00086,4002,0
600,CHEBI,57923,4302,0
601,HMDB,HMDB00235,4826,0
602,KEGG,C00378,4826,0
603,CHEBI,18385,4826,0
604,PubChem,1130,4826,0
605,RefMet,37152,4826,0
606,EHMN,CE4852,1600,0
607,CHEBI,18278,4145,0
608,HMDB,HMDB03791,149,0
609,KEGG,C04043,149,0
610,EHMN,C04043,149,0
611,CHEBI,27978,149,0
612,HMDB,HMDB01520,2840,0
613,KEGG,C00061,2840,0
614,CHEBI,17621,2840,0
615,PubChem,643976,2840,0
616,RefMet,37845,2840,0
617,CHEBI,28574,503,0
618,HMDB,HMDB06563,432,0
619,PubChem,169691,432,0
620,KEGG,C02512,3250,0
621,EHMN,C02512,3250,0
622,CHEBI,16934,3250,0
623,PubChem,439742,3250,0
624,HMDB,HMDB01000,2735,0
625,KEGG,C01346,2735,0
626,EHMN,C01346,2735,0
627,CHEBI,28850,2735,0
628,PubChem,145729,2735,0
629,RefMet,37540,2735,0
630,HepatoNet,HC00768,2735,0
631,KEGG,C06948,929,0
632,EHMN,C06948,929,0
633,CHEBI,49575,929,0
634,PubChem,3016,929,0
635,RefMet,43117,929,0
636,HMDB,HMDB02329,4277,0
637,KEGG,C00209,4277,0
638,EHMN,C00209,4277,0
639,CHEBI,16995,4277,0
640,PubChem,971,4277,0
641,RefMet,38125,4277,0
642,HepatoNet,HC00195,4277,0
643,HMDB,HMDB06260,1552,0
644,KEGG,C16374,1552,0
645,EHMN,CE4828,1552,0
646,PubChem,53477810,1552,0
647,HMDB,HMDB12623,1753,0
648,EHMN,CE5242,1753,0
649,PubChem,53481501,1753,0
650,HMDB,HMDB11134,867,0
651,KEGG,C04805,867,0
652,EHMN,C04805,867,0
653,CHEBI,28209,867,0
654,PubChem,155383,867,0
655,HepatoNet,HC02162,2975,0
656,EHMN,CE4826,1548,0
657,HMDB,HMDB01023,304,0
658,KEGG,C11455,304,0
659,EHMN,C11455,304,0
660,CHEBI,17813,304,0
661,PubChem,443212,304,0
662,HepatoNet,HC01808,304,0
663,HMDB,HMDB06563,443,0
664,PubChem,169691,443,0
665,EHMN,CE5837,1956,0
666,HMDB,HMDB12999,1383,0
667,EHMN,CE2839,1383,0
668,PubChem,53481573,1383,0
669,HMDB,HMDB12984,1935,0
670,EHMN,CE5788,1935,0
671,PubChem,53481565,1935,0
672,HMDB,HMDB12576,2076,0
673,EHMN,CE6228,2076,0
674,PubChem,53481473,2076,0
675,HMDB,HMDB06351,4980,0
676,PubChem,53477830,4980,0
677,RefMet,38871,4980,0
678,HMDB,HMDB12553,1690,0
679,EHMN,CE5140,1690,0
680,PubChem,53481460,1690,0
681,HMDB,HMDB00595,3492,0
682,KEGG,C00288,3492,0
683,EHMN,C00288,3492,0
684,CHEBI,17544,3492,0
685,PubChem,769,3492,0
686,HepatoNet,HC00253,3492,0
687,HMDB,HMDB02820,235,0
688,KEGG,C05828,235,0
689,EHMN,C05828,235,0
690,CHEBI,1606,235,0
691,PubChem,75810,235,0
692,RefMet,38207,235,0
693,EHMN,CE2754,1379,0
694,PubChem,53393659,1379,0
695,HMDB,HMDB03229,3506,0
696,KEGG,C08362,3506,0
697,EHMN,CE0850,3506,0
698,CHEBI,28716,3506,0
699,PubChem,445638,3506,0
700,RefMet,490,3506,0
701,HepatoNet,HC01981,3506,0
702,HMDB,HMDB06557,586,0
703,KEGG,C00498,586,0
704,CHEBI,15751,586,0
705,PubChem,16500,586,0
706,RefMet,38936,586,0
707,HMDB,HMDB00619,2223,0
708,KEGG,C00695,2223,0
709,EHMN,C00695,2223,0
710,CHEBI,16359,2223,0
711,PubChem,221493,2223,0
712,RefMet,36243,2223,0
713,HepatoNet,HC00502,2223,0
714,HMDB,HMDB01016,355,0
715,KEGG,C03492,355,0
716,EHMN,C03492,355,0
717,CHEBI,15905,355,0
718,PubChem,41635,355,0
719,HepatoNet,HC01127,355,0
720,HMDB,HMDB12476,1300,0
721,EHMN,CE2420,1300,0
722,PubChem,53481428,1300,0
723,HMDB,HMDB13018,1941,0
724,EHMN,CE5794,1941,0
725,PubChem,53481579,1941,0
726,HMDB,HMDB00221,4139,0
727,KEGG,C00005,4139,0
728,EHMN,C00005,4139,0
729,CHEBI,57783,4139,0
730,PubChem,22833512,4139,0
731,HepatoNet,HC00015,4139,0
732,HMDB,HMDB01396,417,0
733,KEGG,C00440,417,0
734,EHMN,C00440,417,0
735,CHEBI,15641,417,0
736,PubChem,439234,417,0
737,HepatoNet,HC00358,417,0
738,CHEBI,37634,3971,0
739,HMDB,HMDB02166,162,0
740,KEGG,C03284,162,0
741,EHMN,C03284,162,0
742,CHEBI,33094,162,0
743,CHEBI,17002,5029,0
744,CHEBI,28067,3951,0
745,HMDB,HMDB13024,1390,0
746,EHMN,CE2863,1390,0
747,PubChem,53481585,1390,0
748,HMDB,HMDB00271,4614,0
749,KEGG,C00213,4614,0
750,EHMN,C00213,4614,0
751,CHEBI,15611,4614,0
752,PubChem,1088,4614,0
753,RefMet,37173,4614,0
754,HepatoNet,HC00197,4614,0
755,HMDB,HMDB06516,4799,0
756,KEGG,C16171,4799,0
757,PubChem,53477846,4799,0
758,HMDB,HMDB01014,338,0
759,KEGG,C03680,338,0
760,EHMN,C03680,338,0
761,CHEBI,27384,338,0
762,PubChem,128,338,0
763,HepatoNet,HC01157,338,0
764,HMDB,HMDB01438,89,0
765,HMDB,HMDB06404,2490,0
766,KEGG,C05274,2490,0
767,EHMN,C05274,2490,0
768,CHEBI,61430,2490,0
769,PubChem,440615,2490,0
770,HepatoNet,HC01413,2490,0
771,HMDB,HMDB06521,4978,0
772,PubChem,53477847,4978,0
773,HMDB,HMDB00019,238,0
774,KEGG,C00141,238,0
775,EHMN,C00141,238,0
776,CHEBI,16530,238,0
777,PubChem,49,238,0
778,RefMet,323,238,0
779,HepatoNet,HC00139,238,0
780,EHMN,CE5752,1920,0
781,EHMN,CE5346,1845,0
782,HMDB,HMDB01866,145,0
783,KEGG,C05580,145,0
784,EHMN,C05580,145,0
785,CHEBI,27637,145,0
786,PubChem,85782,145,0
787,RefMet,37898,145,0
788,HepatoNet,HC01517,145,0
789,HMDB,HMDB00030,797,0
790,KEGG,C00120,797,0
791,CHEBI,15956,797,0
792,PubChem,171548,797,0
793,RefMet,37035,797,0
794,HMDB,HMDB06528,2266,0
795,KEGG,C16513,2266,0
796,CHEBI,53488,2266,0
797,HMDB,HMDB01440,2577,0
798,KEGG,C00286,2577,0
799,EHMN,C00286,2577,0
800,CHEBI,16497,2577,0
801,PubChem,65103,2577,0
802,RefMet,37802,2577,0
803,HepatoNet,HC00252,2577,0
804,HMDB,HMDB03905,3654,0
805,KEGG,C05130,3654,0
806,EHMN,C05130,3654,0
807,CHEBI,27398,3654,0
808,PubChem,150841,3654,0
809,EHMN,CE5932,1993,0
810,EHMN,CE5162,1722,0
811,HMDB,HMDB06523,725,0
812,KEGG,C02249,725,0
813,EHMN,C02249,725,0
814,CHEBI,57368,725,0
815,PubChem,16061152,725,0
816,HepatoNet,HC01986,725,0
817,HMDB,HMDB02200,3868,0
818,KEGG,C05952,3868,0
819,EHMN,C05952,3868,0
820,CHEBI,15650,3868,0
821,PubChem,440857,3868,0
822,KEGG,C19625,2675,0
823,PubChem,244872,2675,0
824,RefMet,1960,2675,0
825,EHMN,CE4853,1602,0
826,HMDB,HMDB00570,905,0
827,KEGG,C05770,905,0
828,EHMN,C05770,905,0
829,CHEBI,27609,905,0
830,HMDB,HMDB01893,760,0
831,KEGG,C02477,760,0
832,CHEBI,18145,760,0
833,PubChem,14985,760,0
834,RefMet,29096,760,0
835,EHMN,CE2875,1409,0
836,HMDB,HMDB03335,3646,0
837,KEGG,C00104,3646,0
838,EHMN,C00104,3646,0
839,CHEBI,17808,3646,0
840,PubChem,6831,3646,0
841,RefMet,49834,3646,0
842,HepatoNet,HC00104,3646,0
843,KEGG,C05749,3310,0
844,EHMN,C05749,3310,0
845,EHMN,CE4723,1482,0
846,HMDB,HMDB00058,1025,0
847,KEGG,C00575,1025,0
848,EHMN,C00575,1025,0
849,CHEBI,17489,1025,0
850,PubChem,6076,1025,0
851,RefMet,37050,1025,0
852,HepatoNet,HC00434,1025,0
853,HMDB,HMDB00643,904,0
854,KEGG,C05769,904,0
855,EHMN,C05769,904,0
