33,ABBR,h2o + glygn5  => malt + Tyr_ggn ,276
34,NAME,"Water+glycogen, structure 5 (glycogenin-2[1,4-Glc]) = > Maltose+Tyr-194 of apo-glycogenin protein (primer for glycogen synthesis)",276
35,ABBR,fe3  => fe3 ,277
36,NAME,Fe3+ = > Fe3+,277
37,ABBR,adn + ins  <=> ins + adn ,278
38,NAME,Adenosine+Inosine <  = > Inosine+Adenosine,278
39,ABBR,o2 + C07296  => h2o2 + CE5938 ,279
40,NAME,"O2+4,8,12-trimethyltridecanoyl-CoA(4-) = > Hydrogen peroxide+(4R,8R,12R)-trimethyl-2E-tridecenoyl-CoA",279
41,ABBR,dcmp + datp  <=> dcdp + dadp ,2143
42,NAME,dCMP+dATP <  = > dCDP+dADP,2143
43,ABBR,dmhptcrn  <=> ,2142
44,NAME,"2,6 dimethylheptanoyl carnitine <  = > ",2142
45,ABBR,h + gly + lpam  <=> co2 + alpam ,3519
46,NAME,proton+Glycine+lipoamide <  = > carbon dioxide+S-aminomethyldihydrolipoamide,3519
47,ABBR,pi  => pi ,3518
48,NAME,hydrogenphosphate = > hydrogenphosphate,3518
49,ABBR,ocdcea  => ocdcea ,3513
50,NAME,octadecenoate (n-C18:1) = > octadecenoate (n-C18:1),3513
51,ABBR,h2o + mi134p  => pi + mi13p ,3512
52,NAME,"Water+1D-myo-inositol 1,3,4-trisphosphate(6-) = > hydrogenphosphate+1D-myo-Inositol 1,3-bisphosphate",3512
53,ABBR,5 h + 5 o2s + 3 CE0328  <=> 4 h2o + 3 CE6435 ,3511
54,NAME,5proton+5superoxide+3docosahexaenoate <  = > 4Water+317-peroxy-docosahexaenoate,3511
55,ABBR,pi + mal_L  <=> pi + mal_L ,3510
56,NAME,hydrogenphosphate+(S)-malate(2-) <  = > hydrogenphosphate+(S)-malate(2-),3510
57,ABBR,hco3 + HC02220 + HC02199  <=> hco3 + HC02220 + HC02199 ,3517
58,NAME,Bicarbonate+sulfochenodeoxycholate+glutathionyl-leuc4 <  = > Bicarbonate+sulfochenodeoxycholate+glutathionyl-leuc4,3517
59,ABBR,akg + CE2095  <=> h2o + glu_L + CE2947 ,3516
60,NAME,2-Oxoglutarate+3-hydroxykynurenine-O-beta-D-glucoside <  = > Water+L-glutamate(1-)+xanthurenate-8-O-beta-D-glucoside,3516
61,ABBR,dag_hs  <=> dag_hs ,3515
62,NAME,diglyceride <  = > diglyceride,3515
63,ABBR,gdpmann + 0.1 m2mpdol_L  => h + gdp + 0.1 m3mpdol_L ,3514
64,NAME,"GDP-alpha-D-mannose(2-)+0.1(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog = > proton+GDP+0.1(alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human liver homolog",3514
65,ABBR,h2o + ppmi12346p  => h + pi + minohp ,2688
66,NAME,Water+5-Diphosphoinositol pentakisphosphate = > proton+hydrogenphosphate+myo-inositol hexakisphosphate(12-),2688
67,ABBR,11docrtsl  <=> 11docrtsl ,2689
68,NAME,11-deoxycortisol <  = > 11-deoxycortisol,2689
69,ABBR,atp + mi1345p  => h + adp + mi13456p ,2684
70,NAME,"ATP+1D-myo-inositol 1,3,4,5-tetrakisphosphate(8-) = > proton+ADP+myo-inositol 1,3,4,5,6-pentakisphosphate(10-)",2684
71,ABBR,asn_L + ile_L  <=> asn_L + ile_L ,2685
72,NAME,L-asparagine+L-isoleucine <  = > L-asparagine+L-isoleucine,2685
73,ABBR,CE5946  <=> h2o + h + CE5947 ,2686
74,NAME,"10,11-dihydro-20-trihydroxy-leukotriene B4 <  = > Water+proton+20-COOH-10,11-dihydro-LTB4",2686
75,ABBR,frdp  <=> frdp ,2687
76,NAME,Farnesyl diphosphate <  = > Farnesyl diphosphate,2687
77,ABBR,h2o + uacgam  => h + udp + acmana ,2680
78,NAME,Water+UDP-N-acetyl-alpha-D-glucosamine(2-) = > proton+UDP+N-acetyl-D-mannosamine,2680
79,ABBR,h2o + o2 + CE1939  => h2o2 + nh4 + CE1943 ,2681
80,NAME,Water+O2+spermidine monoaldehyde 1 = > Hydrogen peroxide+Ammonium+spermidine dialdehyde,2681
81,ABBR,na1 + lys_L + val_L  => na1 + lys_L + val_L ,2682
82,NAME,Sodium+L-lysinium(1+)+L-valine = > Sodium+L-lysinium(1+)+L-valine,2682
83,ABBR,h2o + co2 + 2 atp + nh4  <=> 3 h + 2 adp + pi + cbp ,2683
84,NAME,Water+carbon dioxide+2ATP+Ammonium <  = > 3proton+2ADP+hydrogenphosphate+Carbamoyl phosphate,2683
85,ABBR,h2o + dag_hs  => h + mag_hs + Rtotal ,99
86,NAME,Water+diglyceride = > proton+monoacylglycerol 2+R total,99
87,ABBR,lnlccoa + glyc3p  => coa + HC02033 ,98
88,NAME,linoleic coenzyme A+Glycerol 3-phosphate = > Coenzyme A+1-Acylglycerol-3P-lin,98
89,ABBR,pglyc_hs  <=> pglyc_hs ,91
90,NAME,phosphatidylglycerol(1-) <  = > phosphatidylglycerol(1-),91
91,ABBR,pi + gsn  <=> gua + r1p ,90
92,NAME,hydrogenphosphate+Guanosine <  = > Guanine+alpha-D-Ribose 1-phosphate,90
93,ABBR,amet + CE2179  <=> h + ahcys + CE2186 ,93
94,NAME,S-Adenosyl-L-methionine+4-hydroxy-17beta-estradiol <  = > proton+S-Adenosyl-L-homocysteine+4-methoxy-17beta-estradiol,93
95,ABBR,h2o + o2 + CE1935  => h2o2 + nh4 + CE1936 ,92
96,NAME,Water+O2+spermine monoaldehyde = > Hydrogen peroxide+Ammonium+spermine dialdehyde,92
97,ABBR,ala_L + gln_L  <=> ala_L + gln_L ,95
98,NAME,L-alanine+L-glutamine <  = > L-alanine+L-glutamine,95
99,ABBR,crn + btcoa  => coa + HC02150 ,94
100,NAME,L-Carnitine+Butanoyl-CoA = > Coenzyme A+O-Butanoylcarnitine,94
101,ABBR,o2 + melatn  => fna5moxam ,97
102,NAME,O2+melatonin = > Formyl-N-acetyl-5-methoxykynurenamine,97
103,ABBR,hexccoa  <=> hexccoa ,96
104,NAME,Hexacosanoyl-CoA (n-C26:0CoA) <  = > Hexacosanoyl-CoA (n-C26:0CoA),96
105,ABBR,3hodcoa  <=> 3hodcoa ,1177
106,NAME,(S)-3-Hydroxyoctadecanoyl-CoA <  = > (S)-3-Hydroxyoctadecanoyl-CoA,1177
107,ABBR,hco3 + leuktrD4 + HC02199  <=> hco3 + leuktrD4 + HC02199 ,1176
108,NAME,Bicarbonate+Leukotriene D4+glutathionyl-leuc4 <  = > Bicarbonate+Leukotriene D4+glutathionyl-leuc4,1176
109,ABBR,vitd2  <=> ,1175
110,NAME,vitamin D2 <  = > ,1175
111,ABBR,val_L  <=> val_L ,1174
112,NAME,L-valine <  = > L-valine,1174
113,ABBR,cmpacna  => cmpacna ,1173
114,NAME,CMP-N-acetyl-beta-neuraminate(2-) = > CMP-N-acetyl-beta-neuraminate(2-),1173
115,ABBR,na1 + ala_L + met_L  => na1 + ala_L + met_L ,1172
116,NAME,Sodium+L-alanine+L-methionine = > Sodium+L-alanine+L-methionine,1172
117,ABBR,fad + glyc3p  => fadh2 + dhap ,1171
118,NAME,Flavin adenine dinucleotide oxidized+Glycerol 3-phosphate = > Flavin adenine dinucleotide reduced+Dihydroxyacetone phosphate,1171
119,ABBR,na1 + gsn  => na1 + gsn ,1170
120,NAME,Sodium+Guanosine = > Sodium+Guanosine,1170
121,ABBR,thf  <=> ,1179
122,NAME,"5,6,7,8-Tetrahydrofolate <  = > ",1179
123,ABBR,5 h2o + 5 coa + 5 nad + 4 fad + odecoa  => 5 h + 5 nadh + 5 accoa + 4 fadh2 + occoa ,1178
124,NAME,5Water+5Coenzyme A+5Nicotinamide adenine dinucleotide+4Flavin adenine dinucleotide oxidized+Octadecenoyl-CoA (n-C18:1CoA) = > 5proton+5Nicotinamide adenine dinucleotide - reduced+5Acetyl-CoA+4Flavin adenine dinucleotide reduced+Octanoyl-CoA (n-C8:0CoA),1178
125,ABBR,h2o + o2 + pydam  <=> h2o2 + nh4 + pydx ,876
126,NAME,Water+O2+Pyridoxamine <  = > Hydrogen peroxide+Ammonium+Pyridoxal,876
127,ABBR,cbasp  <=> ,877
128,NAME,N-Carbamoyl-L-aspartate <  = > ,877
129,ABBR,o2 + h2o + orn_D  => h2o2 + nh4 + 5a2opntn ,3432
130,NAME,O2+Water+D-ornithinium(1+) = > Hydrogen peroxide+Ammonium+5-amino-2-oxopentanoic acid,3432
131,ABBR,3ocddcoa  <=> 3ocddcoa ,623
132,NAME,3-hydroxyoctadecadienoylcoa <  = > 3-hydroxyoctadecadienoylcoa,623
133,ABBR,ser_L + tyr_L  <=> ser_L + tyr_L ,875
134,NAME,L-serine+L-tyrosine <  = > L-serine+L-tyrosine,875
135,ABBR,udpgal + ksii_core4_pre6  => h + udp + ksii_core4_pre7 ,622
136,NAME,"UDP-D-galactose(2-)+keratan sulfate II biosynthesis, precursor 6 = > proton+UDP+keratan sulfate II biosynthesis, precursor 7",622
137,ABBR,h + orn + lys_L  => h + lys_L + orn ,872
138,NAME,proton+Ornithine+L-lysinium(1+) = > proton+L-lysinium(1+)+Ornithine,872
139,ABBR,akg + C02356  <=> 2obut + glu_L ,1225
140,NAME,2-Oxoglutarate+(S)-2-Aminobutanoate <  = > 2-Oxobutanoate+L-glutamate(1-),1225
141,ABBR,estradiolglc  <=> ,3435
142,NAME,17beta-estradiol 3-glucosiduronic acid <  = > ,3435
143,ABBR,h2o + nad + am6sa  <=> 2 h + nadh + amuco ,620
144,NAME,Water+Nicotinamide adenine dinucleotide+2-aminomuconate 6-semialdehyde(1-) <  = > 2proton+Nicotinamide adenine dinucleotide - reduced+2-aminomuconate(2-),620
145,ABBR,utp  <=> utp ,870
146,NAME,UTP <  = > UTP,870
147,ABBR,uacgam + 0.1 naglc2p_L  => h + udp + 0.1 chito2pdol_L ,627
148,NAME,"UDP-N-acetyl-alpha-D-glucosamine(2-)+0.1N-Acetyl-D-glucosaminyldiphosphodolichol, human liver homolog = > proton+UDP+0.1N,N'-Diacetylchitobiosyldiphosphodolichol, human liver homolog",627
149,ABBR,crvnc  <=> crvnc ,871
150,NAME,"cervonic acid, C22:6 n-3 <  = > cervonic acid, C22:6 n-3",871
151,ABBR,h + carn  => h + carn ,626
152,NAME,proton+carnosine = > proton+carnosine,626
153,ABBR,h + acnam  <=> h + acnam ,4592
154,NAME,proton+N-acetylneuraminate <  = > proton+N-acetylneuraminate,4592
155,ABBR,h2o + ha  => glcur + ha_deg1 ,625
156,NAME,Water+hyaluronan = > D-glucuronate+hyaluronan degradation product 1,625
157,ABBR,akg + L2aadp  <=> 2oxoadp + glu_L ,2036
158,NAME,2-Oxoglutarate+L-2-aminoadipate(1-) <  = > 2-oxoadipate(2-)+L-glutamate(1-),2036
159,ABBR,h2o + dag_hs  => h + Rtotal + mag_hs ,624
160,NAME,Water+diglyceride = > proton+R total+monoacylglycerol 2,624
161,ABBR,hco3 + prostge1  <=> hco3 + prostge1 ,4590
162,NAME,Bicarbonate+prostaglandin E1(1-) <  = > Bicarbonate+prostaglandin E1(1-),4590
163,ABBR,fadh2 + etfox  => fad + etfrd ,4591
164,NAME,Flavin adenine dinucleotide reduced+Electron transfer flavoprotein oxidized = > Flavin adenine dinucleotide oxidized+Electron transfer flavoprotein reduced,4591
165,ABBR,h + nadh + CE6189  <=> nad + CE6192 ,2745
166,NAME,proton+Nicotinamide adenine dinucleotide - reduced+CoA-20-COOH-18-oxo-LTE4 <  = > Nicotinamide adenine dinucleotide+18(R)-hydroxy-20-oxo-20-CoA-LTE4,2745
167,ABBR,na1 + thr_L + tyr_L  => na1 + thr_L + tyr_L ,4849
168,NAME,Sodium+L-threonine+L-tyrosine = > Sodium+L-threonine+L-tyrosine,4849
169,ABBR,h2o2  <=> h2o2 ,4594
170,NAME,Hydrogen peroxide <  = > Hydrogen peroxide,4594
171,ABBR,nad + lac_D  <=> h + pyr + nadh ,4595
172,NAME,Nicotinamide adenine dinucleotide+(R)-lactate <  = > proton+pyruvate+Nicotinamide adenine dinucleotide - reduced,4595
173,ABBR,nad + CE2417  <=> h + nadh + CE2424 ,2749
174,NAME,"Nicotinamide adenine dinucleotide+3(S)-hydroxy-5Z,8Z-tetradecadienoyl-CoA <  = > proton+Nicotinamide adenine dinucleotide - reduced+3-oxo-cis,cis-5,8-tetradecadienoyl-CoA",2749
175,ABBR,retnglc  <=> ,4845
176,NAME,retinoyl glucuronide <  = > ,4845
177,ABBR,hs_pre10  => hs_pre11 ,4598
178,NAME,(GlcN2S-GlcA)4-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein) = > (GlcN2S-IdoA-GlcN2S-GlcA)2-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein),4598
179,ABBR,ksi_pre28 + paps  => h + ksi_pre29 + pap ,4599
180,NAME,"keratan sulfate I biosynthesis, precursor 28+(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate = > proton+keratan sulfate I biosynthesis, precursor 29+adenosine 3',5'-bismonophosphate(4-)",4599
181,ABBR,h2o + CE7110  <=> CE7114 ,4734
182,NAME,"Water+5,6-epoxy,18R-HEPE <  = > 5,12,18R-TriHEPE",4734
183,ABBR,coa + HC01377  => ivcoa + dhlam ,4735
184,NAME,Coenzyme A+S-(3-Methylbutanoyl)-dihydrolipoamide = > Isovaleryl-CoA+dihydrolipoamide,4735
185,ABBR,hco3 + thyox_L + HC02200  <=> hco3 + thyox_L + HC02200 ,2039
186,NAME,Bicarbonate+L-thyroxine+S-glutathionyl-2-4-dinitrobenzene <  = > Bicarbonate+L-thyroxine+S-glutathionyl-2-4-dinitrobenzene,2039
187,ABBR,whhdca  <=> whhdca ,4843
188,NAME,omega hydroxy hexadecanoate (n-C16:0) <  = > omega hydroxy hexadecanoate (n-C16:0),4843
189,ABBR,dgsn  <=> dgsn ,4738
190,NAME,Deoxyguanosine <  = > Deoxyguanosine,4738
191,ABBR,crn + tettet6coa  => coa + tettet6crn ,4739
192,NAME,L-Carnitine+tetracosatetraenoyl coenzyme A = > Coenzyme A+Tetracosatetraenoyl carnitine,4739
193,ABBR,andrstrn  <=> andrstrn ,393
194,NAME,androsterone <  = > androsterone,393
195,ABBR,udpg  <=> udpg ,392
196,NAME,UDPglucose <  = > UDPglucose,392
197,ABBR,h2o + adp  => h + amp + pi ,391
198,NAME,Water+ADP = > proton+AMP+hydrogenphosphate,391
199,ABBR,atp + ribflv  => adp + h + fmn ,390
200,NAME,ATP+Riboflavin = > ADP+proton+FMN,390
201,ABBR,o2 + h + nadph + prgstrn  => 11docrtstrn + h2o + nadp ,397
202,NAME,O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+progesterone = > 11-deoxycorticosterone+Water+Nicotinamide adenine dinucleotide phosphate,397
203,ABBR,h2o + 2 h + cala  => nh4 + co2 + ala_B ,396
204,NAME,Water+2proton+N-carbamoyl-beta-alaninate = > Ammonium+carbon dioxide+beta-alanine,396
205,ABBR,galfucgalacglcgalgluside_hs + gdpfuc  => h + gdp + fucgalfucgalacglcgalgluside_hs ,395
206,NAME,Type IB glycolipid+GDP-L-fucose(2-) = > proton+GDP+(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1,395
207,ABBR,h2o + o2 + sprm  => h2o2 + nh4 + CE1935 ,394
208,NAME,Water+O2+spermine(4+) = > Hydrogen peroxide+Ammonium+spermine monoaldehyde,394
209,ABBR,CE1950  <=> ,399
210,NAME,cyanosulfurous acid anion <  = > ,399
211,ABBR,citr_L  <=> ,398
212,NAME,L-citrulline <  = > ,398
213,ABBR,h2o + cs_b_deg2  => h + so4 + cs_b_deg3 ,2309
214,NAME,"Water+chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2 = > proton+sulfate+chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 3",2309
215,ABBR,o2 + hgentis  => h + 4mlacac ,2308
216,NAME,O2+homogentisate = > proton+4-maleylacetoacetate,2308
217,ABBR,hco3 + leuktrF4 + HC02200  <=> hco3 + leuktrF4 + HC02200 ,4729
218,NAME,Bicarbonate+leukotriene F4+S-glutathionyl-2-4-dinitrobenzene <  = > Bicarbonate+leukotriene F4+S-glutathionyl-2-4-dinitrobenzene,4729
219,ABBR,o2 + akg + pcollglys  => co2 + succ + pcollg5hlys ,4728
220,NAME,O2+2-Oxoglutarate+Procollagen L-lysine = > carbon dioxide+Succinate+erythro-5-hydroxy-L-lysinium(1+),4728
221,ABBR,4 h2o + cs_a_deg5  => h + so4 + 2 gal + glcur + xyl_D ,2301
222,NAME,"4Water+chondroitin sulfate A (GalNAc4S-GlcA), degradation product 5 = > proton+sulfate+2D-Galactose+D-glucuronate+aldehydo-D-xylose",2301
223,ABBR,h2o + dctp + trdox  <=> ctp + trdrd ,2300
224,NAME,Water+dCTP+Oxidized thioredoxin <  = > CTP+Reduced thioredoxin,2300
225,ABBR,coa + atp + thcholstoic  => cholcoar + amp + ppi ,2303
226,NAME,"Coenzyme A+ATP+3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate = > (25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA(4-)+AMP+Diphosphate",2303
227,ABBR,na1 + thr_L + lys_L  => na1 + thr_L + lys_L ,2302
228,NAME,Sodium+L-threonine+L-lysinium(1+) = > Sodium+L-threonine+L-lysinium(1+),2302
229,ABBR,nadp + 4mzym_int1  => h + nadph + 4mzym_int2 + co2 ,2305
230,NAME,Nicotinamide adenine dinucleotide phosphate+4-Methylzymosterol intermediate 1 = > proton+Nicotinamide adenine dinucleotide phosphate - reduced+4-Methylzymosterol intermediate 2+carbon dioxide,2305
231,ABBR,dgtp  <=> dgtp ,2304
232,NAME,dGTP <  = > dGTP,2304
233,ABBR,h2o + gthrd  <=> glu_L + cgly ,2307
234,NAME,Water+Reduced glutathione <  = > L-glutamate(1-)+L-cysteinylglycine,2307
235,ABBR,na1 + met_L + val_L  => na1 + met_L + val_L ,2306
236,NAME,Sodium+L-methionine+L-valine = > Sodium+L-methionine+L-valine,2306
237,ABBR,h2o + CE2567  <=> C06314 ,5847
238,NAME,"Water+5(S),6(S)-epoxy-15(S)-hydroxy-7E,9E,11Z,13E-eicosatetraenoic acid anion <  = > Lipoxin A4",5847
239,ABBR,avite1  => avite1 ,5846
240,NAME,(+)-alpha-tocopherol = > (+)-alpha-tocopherol,5846
241,ABBR,nad + CE5971  <=> h + nadh + CE5966 ,5845
242,NAME,"Nicotinamide adenine dinucleotide+3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA <  = > proton+Nicotinamide adenine dinucleotide - reduced+3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA",5845
243,ABBR,h2o + glcur1p  => pi + glcur ,5844
244,NAME,Water+D-Glucuronate 1-phosphate = > hydrogenphosphate+D-glucuronate,5844
245,ABBR,o2 + h + nadph + estradiol  => h2o + nadp + CE2179 ,5843
246,NAME,O2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+estradiol = > Water+Nicotinamide adenine dinucleotide phosphate+4-hydroxy-17beta-estradiol,5843
247,ABBR,h2o + cmp  => pi + cytd ,5842
248,NAME,Water+CMP = > hydrogenphosphate+Cytidine,5842
249,ABBR,fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs  <=> ,5841
250,NAME,(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1 <  = > ,5841
251,ABBR,amet + dopa  => h + ahcys + 3moxtyr ,5840
252,NAME,S-Adenosyl-L-methionine+dopaminium(1+) = > proton+S-Adenosyl-L-homocysteine+3-Methoxytyramine,5840
253,ABBR,h + glyphe  => h + glyphe ,5849
254,NAME,proton+Glycylphenylalanine = > proton+Glycylphenylalanine,5849
255,ABBR,h2o + g1m8masn  => glc_D + m8masn ,5848
256,NAME,Water+(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) = > D-glucose+(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein),5848
257,ABBR,h2o + ethamp  => pi + etha ,3748
258,NAME,Water+O-phosphonatoethanaminium(1-) = > hydrogenphosphate+etha[c],3748
259,ABBR,6htststerone  <=> ,3749
260,NAME,6 beta hydroxy testosterone <  = > ,3749
261,ABBR,na1 + gchola  => na1 + gchola ,3746
262,NAME,Sodium+glycocholate = > Sodium+glycocholate,3746
263,ABBR,atp + dudp  <=> adp + dutp ,3747
264,NAME,ATP+dUDP <  = > ADP+dUTP,3747
265,ABBR,5HPET  => ,3744
266,NAME,5(S)-HPETE(1-) = > ,3744
267,ABBR,cmpacna + l2fn2m2masn  => h + ksi_pre1 + cmp ,3745
268,NAME,"CMP-N-acetyl-beta-neuraminate(2-)+{[galactosyl-(1,4)-N-Acetyl-glucosaminyl-(1,2)-mannosyl-(1,3)-],[N-acetyl-glucosaminyl-(1,2)-mannosyl-(1,6)-]mannosyl-(1,4)-N-acetyl-glucosaminyl-(1,4)-[fucosyl-(1,6)]-N-acetyl-glucosaminyl}asparagine = > proton+keratan sulfate I biosynthesis, precursor 1+CMP",3745
269,ABBR,h2o + adprib  => 2 h + amp + r5p ,3742
270,NAME,Water+ADPribose = > 2proton+AMP+alpha-D-Ribose 5-phosphate,3742
271,ABBR,HC02197  <=> ,3743
272,NAME,sulfoglycolithocholate(2-) <  = > ,3743
273,ABBR,na1 + hom_L + trp_L  => na1 + trp_L + hom_L ,3740
274,NAME,Sodium+L-homoserine+L-tryptophan = > Sodium+L-tryptophan+L-homoserine,3740
275,ABBR,h2o + ksi_deg17  => gal + ksi_deg18 ,3741
276,NAME,"Water+keratan sulfate I, degradation product 17 = > D-Galactose+keratan sulfate I, degradation product 18",3741
277,ABBR,h + tchola + pect  => pectintchol ,4620
278,NAME,proton+taurocholate+pectins = > pectin-taurocholic acid complex,4620
279,ABBR,10fthf7glu  <=> ,4621
280,NAME,10-formyltetrahydrofolate-[Glu](7) <  = > ,4621
281,ABBR,209 h2o + 209 atp + HC00003  => 209 adp + 209 pi + 32 glu_L + 24 asp_L + 19 asn_L + 26 ala_L + 3 cys_L + 18 gln_L + 24 gly + 25 ser_L + 30 thr_L + 34 lys_L + 7 arg_L + 10 met_L + 13 his_L + 6 tyr_L + 20 ile_L + 51 leu_L + 3 trp_L + 27 phe_L + 19 pro_L + 27 val_L ,4622
282,NAME,209Water+209ATP+Antitrypsin = > 209ADP+209hydrogenphosphate+32L-glutamate(1-)+24L-aspartate(1-)+19L-asparagine+26L-alanine+3L-cysteine+18L-glutamine+24Glycine+25L-serine+30L-threonine+34L-lysinium(1+)+7L-argininium(1+)+10L-methionine+13L-histidine+6L-tyrosine+20L-isoleucine+51L-leucine+3L-tryptophan+27L-phenylalanine+19L-proline+27L-valine,4622
283,ABBR,na1 + pro_L + phe_L  => na1 + phe_L + pro_L ,4623
284,NAME,Sodium+L-proline+L-phenylalanine = > Sodium+L-phenylalanine+L-proline,4623
285,ABBR,h2o + nadp + sucsal  <=> 2 h + nadph + succ ,4624
286,NAME,Water+Nicotinamide adenine dinucleotide phosphate+Succinic semialdehyde <  = > 2proton+Nicotinamide adenine dinucleotide phosphate - reduced+Succinate,4624
287,ABBR,accoa + dcacoa  <=> coa + 3oddcoa ,4625
288,NAME,Acetyl-CoA+Decanoyl-CoA (n-C10:0CoA) <  = > Coenzyme A+3-Oxododecanoyl-CoA,4625
289,ABBR,304 h2o + 304 atp + HC00001  => 304 adp + 304 pi + 62 glu_L + 36 asp_L + 17 asn_L + 63 ala_L + 35 cys_L + 20 gln_L + 13 gly + 28 ser_L + 29 thr_L + 60 lys_L + 27 arg_L + 7 met_L + 16 his_L + 19 tyr_L + 9 ile_L + 64 leu_L + 2 trp_L + 35 phe_L + 24 pro_L + 43 val_L ,4626
290,NAME,304Water+304ATP+Albumin = > 304ADP+304hydrogenphosphate+62L-glutamate(1-)+36L-aspartate(1-)+17L-asparagine+63L-alanine+35L-cysteine+20L-glutamine+13Glycine+28L-serine+29L-threonine+60L-lysinium(1+)+27L-argininium(1+)+7L-methionine+16L-histidine+19L-tyrosine+9L-isoleucine+64L-leucine+2L-tryptophan+35L-phenylalanine+24L-proline+43L-valine,4626
291,ABBR,4mtolbutamide  <=> 4mtolbutamide ,4627
292,NAME,4 hydroxy tolbutamide <  = > 4 hydroxy tolbutamide,4627
293,ABBR,ctp + ump  <=> udp + cdp ,4628
