28,NAME,"24R,25-Dihyoxyvitamin D2+proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2 = > 1-alpha,24R,25-Trihydroxyvitamin D2+Water+Nicotinamide adenine dinucleotide phosphate",14
29,ABBR,h[m] + nadph[m] + o2[m] + 2425dhvitd3[m]  => h2o[m] + nadp[m] + 1a2425thvitd3[m] ,15
30,NAME,"proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2+(24R)-24,25-dihydroxycalciol = > Water+Nicotinamide adenine dinucleotide phosphate+calcitetrol",15
31,ABBR,h[m] + nadph[m] + o2[m] + 1a25dhvitd2[m]  => 1a2425thvitd2[m] + h2o[m] + nadp[m] ,16
32,NAME,"proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2+1-alpha,25-Dihydroxyvitamin D2 = > 1-alpha,24R,25-Trihydroxyvitamin D2+Water+Nicotinamide adenine dinucleotide phosphate",16
33,ABBR,h[m] + nadph[m] + o2[m] + 1a25dhvitd3[m]  => h2o[m] + nadp[m] + 1a2425thvitd3[m] ,17
34,NAME,proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2+calcitriol = > Water+Nicotinamide adenine dinucleotide phosphate+calcitetrol,17
35,ABBR,h2o[c] + 1mncam[c] + atp[c]  => 1mncam[e] + adp[c] + h[c] + pi[c] ,18
36,NAME,Water+1-methylnicotinamide+ATP = > 1-methylnicotinamide+ADP+proton+hydrogenphosphate,18
37,ABBR,1pipdn2c[x] + h[x] + nadh[x]  => Lpipecol[x] + nad[x] ,19
38,NAME,1-piperideine-2-carboxylate+proton+Nicotinamide adenine dinucleotide - reduced = > L-pipecolic acid+Nicotinamide adenine dinucleotide,19
39,ABBR,2425dhvitd2[c]  => 2425dhvitd2[e] ,20
40,NAME,"24R,25-Dihyoxyvitamin D2 = > 24R,25-Dihyoxyvitamin D2",20
41,ABBR,2425dhvitd2[m]  => 2425dhvitd2[c] ,21
42,NAME,"24R,25-Dihyoxyvitamin D2 = > 24R,25-Dihyoxyvitamin D2",21
43,ABBR,2425dhvitd3[c]  => 2425dhvitd3[e] ,22
44,NAME,"(24R)-24,25-dihydroxycalciol = > (24R)-24,25-dihydroxycalciol",22
45,ABBR,2425dhvitd3[m]  => 2425dhvitd3[c] ,23
46,NAME,"(24R)-24,25-dihydroxycalciol = > (24R)-24,25-dihydroxycalciol",23
47,ABBR,h[m] + nadph[m] + o2[m] + 25hvitd2[m]  => 2425dhvitd2[m] + h2o[m] + nadp[m] ,24
48,NAME,"proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2+25-Hydroxyvitamin D2 = > 24R,25-Dihyoxyvitamin D2+Water+Nicotinamide adenine dinucleotide phosphate",24
49,ABBR,h[m] + nadph[m] + o2[m] + 25hvitd3[m]  => h2o[m] + nadp[m] + 2425dhvitd3[m] ,25
50,NAME,"proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2+calcidiol = > Water+Nicotinamide adenine dinucleotide phosphate+(24R)-24,25-dihydroxycalciol",25
51,ABBR,24nph[e]  <=> 24nph[c] ,26
52,NAME,2-hydroxy-4-nitrophenolate <  = > 2-hydroxy-4-nitrophenolate,26
53,ABBR,25hvitd2[c]  => 25hvitd2[e] ,27
54,NAME,25-Hydroxyvitamin D2 = > 25-Hydroxyvitamin D2,27
55,ABBR,25hvitd2[e]  => 25hvitd2[c] ,28
56,NAME,25-Hydroxyvitamin D2 = > 25-Hydroxyvitamin D2,28
57,ABBR,25hvitd2[c]  => 25hvitd2[m] ,29
58,NAME,25-Hydroxyvitamin D2 = > 25-Hydroxyvitamin D2,29
59,ABBR,25hvitd2[m]  => 25hvitd2[c] ,30
60,NAME,25-Hydroxyvitamin D2 = > 25-Hydroxyvitamin D2,30
61,ABBR,25hvitd3[c]  => 25hvitd3[e] ,31
62,NAME,calcidiol = > calcidiol,31
63,ABBR,25hvitd3[e]  => 25hvitd3[c] ,32
64,NAME,calcidiol = > calcidiol,32
65,ABBR,25hvitd3[c]  => 25hvitd3[m] ,33
66,NAME,calcidiol = > calcidiol,33
67,ABBR,25hvitd3[m]  => 25hvitd3[c] ,34
68,NAME,calcidiol = > calcidiol,34
69,ABBR,h[m] + nadph[m] + o2[m] + 25hvitd2[m]  => h2o[m] + nadp[m] + 1a25dhvitd2[m] ,35
70,NAME,"proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2+25-Hydroxyvitamin D2 = > Water+Nicotinamide adenine dinucleotide phosphate+1-alpha,25-Dihydroxyvitamin D2",35
71,ABBR,h[m] + nadph[m] + o2[m] + 25hvitd3[m]  => h2o[m] + nadp[m] + 1a25dhvitd3[m] ,36
72,NAME,proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2+calcidiol = > Water+Nicotinamide adenine dinucleotide phosphate+calcitriol,36
73,ABBR,h2o[c] + 2amac[c]  => nh4[c] + pyr[c] ,37
74,NAME,Water+2-aminoacrylic acid = > Ammonium+pyruvate,37
75,ABBR,2amac[c] + nadph[c] + paps[c]  => Lcyst[c] + nadp[c] + pap[c] ,38
76,NAME,"2-aminoacrylic acid+Nicotinamide adenine dinucleotide phosphate - reduced+(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate = > L-cysteate(1-)+Nicotinamide adenine dinucleotide phosphate+adenosine 3',5'-bismonophosphate(4-)",38
77,ABBR,L2aadp[c] + akg[m]  <=> L2aadp[m] + akg[c] ,39
78,NAME,L-2-aminoadipate(1-)+2-Oxoglutarate <  = > L-2-aminoadipate(1-)+2-Oxoglutarate,39
79,ABBR,h2o[c] + 2dr1p[c]  => pi[c] + drib[c] ,40
80,NAME,Water+2-Deoxy-D-ribose 1-phosphate = > hydrogenphosphate+2-deoxy-D-ribose,40
81,ABBR,2hb[c] + nad[c]  <=> h[c] + 2obut[c] + nadh[c] ,41
82,NAME,2-Hydroxybutyrate+Nicotinamide adenine dinucleotide <  = > proton+2-Oxobutanoate+Nicotinamide adenine dinucleotide - reduced,41
83,ABBR,2hb[e] + h[e]  <=> h[c] + 2hb[c] ,42
84,NAME,2-Hydroxybutyrate+proton <  = > proton+2-Hydroxybutyrate,42
85,ABBR,2 hco3[e] + na1[e]  <=> 2 hco3[c] + na1[c] ,43
86,NAME,2Bicarbonate+Sodium <  = > 2Bicarbonate+Sodium,43
87,ABBR,2mcit[c]  <=> 2mcit[e] ,44
88,NAME,2-methylcitrate(3-) <  = > 2-methylcitrate(3-),44
89,ABBR,2oxoadp[m] + coa[m] + nad[m]  => co2[m] + glutcoa[m] + nadh[m] ,45
90,NAME,2-oxoadipate(2-)+Coenzyme A+Nicotinamide adenine dinucleotide = > carbon dioxide+glutaryl-CoA(5-)+Nicotinamide adenine dinucleotide - reduced,45
91,ABBR,akg[m] + 2oxoadp[c]  <=> akg[c] + 2oxoadp[m] ,46
92,NAME,2-Oxoglutarate+2-oxoadipate(2-) <  = > 2-Oxoglutarate+2-oxoadipate(2-),46
93,ABBR,h[c] + nadh[c] + 34dhmald[c]  <=> nad[c] + 34dhoxpeg[c] ,47
94,NAME,"proton+Nicotinamide adenine dinucleotide - reduced+3,4-Dihydroxymandelaldehyde <  = > Nicotinamide adenine dinucleotide+3,4-Dihydroxyphenylethyleneglycol",47
95,ABBR,34dhoxpeg[c]  <=> 34dhoxpeg[e] ,48
96,NAME,"3,4-Dihydroxyphenylethyleneglycol <  = > 3,4-Dihydroxyphenylethyleneglycol",48
97,ABBR,34dhpha[c] + amet[c]  => h[c] + ahcys[c] + homoval[c] ,49
98,NAME,"(3,4-dihydroxyphenyl)acetate+S-Adenosyl-L-methionine = > proton+S-Adenosyl-L-homocysteine+Homovanillate",49
99,ABBR,34dhphe[e]  <=> 34dhphe[c] ,50
100,NAME,L-dopa <  = > L-dopa,50
101,ABBR,h2o[c] + nad[c] + 34dhpac[c]  => 2 h[c] + nadh[c] + 34dhpha[c] ,51
102,NAME,"Water+Nicotinamide adenine dinucleotide+3,4-Dihydroxyphenylacetaldehyde = > 2proton+Nicotinamide adenine dinucleotide - reduced+(3,4-dihydroxyphenyl)acetate",51
103,ABBR,h2o[c] + nadp[c] + 34dhpac[c]  <=> 2 h[c] + nadph[c] + 34dhpha[c] ,52
104,NAME,"Water+Nicotinamide adenine dinucleotide phosphate+3,4-Dihydroxyphenylacetaldehyde <  = > 2proton+Nicotinamide adenine dinucleotide phosphate - reduced+(3,4-dihydroxyphenyl)acetate",52
105,ABBR,h2o[c] + nad[c] + 34dhmald[c]  => 2 h[c] + nadh[c] + 34dhoxmand[c] ,53
106,NAME,"Water+Nicotinamide adenine dinucleotide+3,4-Dihydroxymandelaldehyde = > 2proton+Nicotinamide adenine dinucleotide - reduced+3,4-Dihydroxymandelate",53
107,ABBR,h2o[c] + nadp[c] + 34dhmald[c]  <=> 2 h[c] + nadph[c] + 34dhoxmand[c] ,54
108,NAME,"Water+Nicotinamide adenine dinucleotide phosphate+3,4-Dihydroxymandelaldehyde <  = > 2proton+Nicotinamide adenine dinucleotide phosphate - reduced+3,4-Dihydroxymandelate",54
109,ABBR,h[m] + nadh[m] + 34hpp[m]  => nad[m] + 34hpl[m] ,55
110,NAME,proton+Nicotinamide adenine dinucleotide - reduced+3-(4-hydroxyphenyl)pyruvate = > Nicotinamide adenine dinucleotide+3-(4-hydroxyphenyl)lactate,55
111,ABBR,o2[c] + 34hpp[c]  => co2[c] + hgentis[c] ,56
112,NAME,O2+3-(4-hydroxyphenyl)pyruvate = > carbon dioxide+homogentisate,56
113,ABBR,35cgmp[c]  <=> 35cgmp[n] ,57
114,NAME,"3',5'-cyclic GMP(1-) <  = > 3',5'-cyclic GMP(1-)",57
115,ABBR,3aib[c]  => 3aib[e] ,58
116,NAME,(S)-3-aminoisobutyric acid = > (S)-3-aminoisobutyric acid,58
117,ABBR,2mop[m] + glu_L[m]  <=> akg[m] + 3aib[m] ,59
118,NAME,2-methyl-3-oxopropanoate+L-glutamate(1-) <  = > 2-Oxoglutarate+(S)-3-aminoisobutyric acid,59
119,ABBR,3aib[m]  => 3aib[c] ,60
120,NAME,(S)-3-aminoisobutyric acid = > (S)-3-aminoisobutyric acid,60
121,ABBR,h[m] + o2[m] + nadh[m] + 3dphb[m]  => h2o[m] + nad[m] + 3dpdhb[m] ,61
122,NAME,"proton+O2+Nicotinamide adenine dinucleotide - reduced+3-Decaprenyl-4-hydroxybenzoate = > Water+Nicotinamide adenine dinucleotide+3-Decaprenyl-4,5-dihdydroxybenzoate",61
123,ABBR,h[m] + nadph[m] + o2[m] + 3dphb[m]  => h2o[m] + nadp[m] + 3dpdhb[m] ,62
124,NAME,"proton+Nicotinamide adenine dinucleotide phosphate - reduced+O2+3-Decaprenyl-4-hydroxybenzoate = > Water+Nicotinamide adenine dinucleotide phosphate+3-Decaprenyl-4,5-dihdydroxybenzoate",62
125,ABBR,h[c] + nadph[c] + 3dsphgn[c]  => nadp[c] + sphgn[c] ,63
126,NAME,proton+Nicotinamide adenine dinucleotide phosphate - reduced+(2S)-1-hydroxy-3-oxooctadecan-2-aminium = > Nicotinamide adenine dinucleotide phosphate+sphinganine(1+),63
127,ABBR,o2[c] + 3hanthrn[c]  => h[c] + cmusa[c] ,64
128,NAME,"O2+3-hydroxyanthranilate = > proton+cis,cis-2-amino-3-(3-oxoprop-1-enyl)but-2-enedioate",64
129,ABBR,h2o[m] + b2coa[m]  <=> 3hbcoa_R[m] ,65
130,NAME,Water+crotonoyl-CoA(4-) <  = > (R)-3-hydroxybutanoyl-CoA(4-),65
131,ABBR,h2o[m] + 3hibutcoa[m]  => h[m] + coa[m] + 3hmp[m] ,66
132,NAME,Water+(S)-3-Hydroxyisobutyryl-CoA = > proton+Coenzyme A+3-hydroxy-2-methylpropanoate,66
133,ABBR,akg[c] + hLkynr[c]  => 42A3HP24DB[c] + glu_L[c] ,67
134,NAME,"2-Oxoglutarate+3-hydroxy-L-kynurenine = > 4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate+L-glutamate(1-)",67
135,ABBR,h[c] + 34dhphe[c]  => co2[c] + dopa[c] ,68
136,NAME,proton+L-dopa = > carbon dioxide+dopaminium(1+),68
137,ABBR,h2o[c] + 3hpcoa[c]  => h[c] + 3hpp[c] + coa[c] ,69
138,NAME,Water+3-hydroxypropanoyl-CoA(4-) = > proton+3-hydroxypropionate+Coenzyme A,69
139,ABBR,nad[c] + 3hpp[c]  <=> h[c] + nadh[c] + msa[c] ,70
140,NAME,Nicotinamide adenine dinucleotide+3-hydroxypropionate <  = > proton+Nicotinamide adenine dinucleotide - reduced+3-oxopropanoate,70
141,ABBR,h[c] + hLkynr[c]  => co2[c] + 3hxkynam[c] ,71
142,NAME,proton+3-hydroxy-L-kynurenine = > carbon dioxide+3-Hydroxykynurenamine,71
143,ABBR,o2[c] + 3hxkynam[c]  => h2o2[c] + nh4[c] + 48dhoxquin[c] ,72
144,NAME,"O2+3-Hydroxykynurenamine = > Hydrogen peroxide+Ammonium+quinoline-4,8-diol",72
145,ABBR,h2o[c] + nad[c] + 3mox4hpac[c]  <=> 2 h[c] + nadh[c] + homoval[c] ,73
146,NAME,Water+Nicotinamide adenine dinucleotide+(4-hydroxy-3-methoxyphenyl)acetaldehyde <  = > 2proton+Nicotinamide adenine dinucleotide - reduced+Homovanillate,73
147,ABBR,3mlda[c]  <=> 3mlda[e] ,74
148,NAME,3-Methylimidazoleacetic acid <  = > 3-Methylimidazoleacetic acid,74
149,ABBR,h[c] + 3mob[c]  => h[m] + 3mob[m] ,75
150,NAME,proton+3-methyl-2-oxobutanoate = > proton+3-methyl-2-oxobutanoate,75
151,ABBR,h[c] + 3mop[c]  => h[m] + 3mop[m] ,76
152,NAME,proton+3-methyl-2-oxopentanoate = > proton+3-methyl-2-oxopentanoate,76
153,ABBR,h2o[c] + nad[c] + 3m4hpga[c]  => 2 h[c] + nadh[c] + 3mox4hoxm[c] ,77
154,NAME,Water+Nicotinamide adenine dinucleotide+3-Methoxy-4-hydroxyphenylglycolaldehyde = > 2proton+Nicotinamide adenine dinucleotide - reduced+3-Methoxy-4-hydroxymandelate,77
155,ABBR,h2o[c] + nadp[c] + 3m4hpga[c]  <=> 2 h[c] + nadph[c] + 3mox4hoxm[c] ,78
156,NAME,Water+Nicotinamide adenine dinucleotide phosphate+3-Methoxy-4-hydroxyphenylglycolaldehyde <  = > 2proton+Nicotinamide adenine dinucleotide phosphate - reduced+3-Methoxy-4-hydroxymandelate,78
157,ABBR,h2o[c] + o2[c] + 3moxtyr[c]  => h2o2[c] + nh4[c] + 3mox4hpac[c] ,79
158,NAME,Water+O2+3-Methoxytyramine = > Hydrogen peroxide+Ammonium+(4-hydroxy-3-methoxyphenyl)acetaldehyde,79
159,ABBR,3amp[l] + h2o[l]  => adn[l] + pi[l] ,80
160,NAME,3'-AMP(2-)+Water = > Adenosine+hydrogenphosphate,80
161,ABBR,3sala[m] + asp_L[c]  <=> 3sala[c] + asp_L[m] ,81
162,NAME,3-Sulfino-L-alanine+L-aspartate(1-) <  = > 3-Sulfino-L-alanine+L-aspartate(1-),81
163,ABBR,2 h[c] + 3sala[c]  => co2[c] + hyptaur[c] ,82
164,NAME,2proton+3-Sulfino-L-alanine = > carbon dioxide+Hypotaurine,82
165,ABBR,o2[c] + 2 h[c] + 2 3sala[c]  => 2 Lcyst[c] ,83
166,NAME,O2+2proton+23-Sulfino-L-alanine = > 2L-cysteate(1-),83
167,ABBR,h[c] + akg[c] + 3sala[c]  => glu_L[c] + 3snpyr[c] ,84
168,NAME,proton+2-Oxoglutarate+3-Sulfino-L-alanine = > L-glutamate(1-)+3-Sulfinopyruvate,84
169,ABBR,h[m] + akg[m] + 3sala[m]  => glu_L[m] + 3snpyr[m] ,85
170,NAME,proton+2-Oxoglutarate+3-Sulfino-L-alanine = > L-glutamate(1-)+3-Sulfinopyruvate,85
171,ABBR,h2o[c] + 3snpyr[c]  => h[c] + pyr[c] + so3[c] ,86
172,NAME,Water+3-Sulfinopyruvate = > proton+pyruvate+Sulfite,86
173,ABBR,h2o[m] + 3snpyr[m]  => h[m] + pyr[m] + so3[m] ,87
174,NAME,Water+3-Sulfinopyruvate = > proton+pyruvate+Sulfite,87
175,ABBR,h2o[c] + o2[c] + adrnl[c]  => h2o2[c] + 34dhmald[c] + mma[c] ,88
176,NAME,"Water+O2+Adrenaline = > Hydrogen peroxide+3,4-Dihydroxymandelaldehyde+methylammonium",88
177,ABBR,h2o[c] + o2[c] + nrpphr[c]  => h2o2[c] + nh4[c] + 34dhmald[c] ,89
178,NAME,"Water+O2+Norepinephrine = > Hydrogen peroxide+Ammonium+3,4-Dihydroxymandelaldehyde",89
179,ABBR,h2o[c] + o2[c] + dopa[c]  => h2o2[c] + nh4[c] + 34dhpac[c] ,90
180,NAME,"Water+O2+dopaminium(1+) = > Hydrogen peroxide+Ammonium+3,4-Dihydroxyphenylacetaldehyde",90
181,ABBR,4abut[c]  <=> 4abut[m] ,91
182,NAME,4-Aminobutanoate <  = > 4-Aminobutanoate,91
183,ABBR,h2o[m] + coa[m] + nad[m] + coucoa[m]  => h[m] + nadh[m] + 4hbzcoa[m] + accoa[m] ,92
184,NAME,Water+Coenzyme A+Nicotinamide adenine dinucleotide+4-coumaroyl-CoA(4-) = > proton+Nicotinamide adenine dinucleotide - reduced+4-hydroxybenoyl-CoA+Acetyl-CoA,92
185,ABBR,h2o[m] + 4hbzcoa[m]  => h[m] + coa[m] + 4hbz[m] ,93
186,NAME,Water+4-hydroxybenoyl-CoA = > proton+Coenzyme A+4-hydroxybenzoate,93
187,ABBR,4hdebrisoquine[e]  <=> 4hdebrisoquine[c] ,94
188,NAME,4 hydroxy debrisoquine <  = > 4 hydroxy debrisoquine,94
189,ABBR,h2o[m] + nad[m] + 4hglusa[m]  <=> 2 h[m] + nadh[m] + e4hglu[m] ,95
190,NAME,Water+Nicotinamide adenine dinucleotide+L-4-hydroxyglutamic semialdehyde <  = > 2proton+Nicotinamide adenine dinucleotide - reduced+erythro-4-hydroxy-L-glutamate(1-),95
191,ABBR,h2o[c] + nadp[c] + 4hoxpacd[c]  <=> 2 h[c] + nadph[c] + 4hphac[c] ,96
192,NAME,Water+Nicotinamide adenine dinucleotide phosphate+(4-hydroxyphenyl)acetaldehyde <  = > 2proton+Nicotinamide adenine dinucleotide phosphate - reduced+4-hydroxyphenylacetate,96
193,ABBR,h[c] + 4mop[c]  => h[m] + 4mop[m] ,97
194,NAME,proton+4-methyl-2-oxopentanoate = > proton+4-methyl-2-oxopentanoate,97
195,ABBR,4mptnl[c]  <=> 4mptnl[e] ,98
196,NAME,4-methylpentanal <  = > 4-methylpentanal,98
197,ABBR,4mptnl[c]  <=> 4mptnl[m] ,99
198,NAME,4-methylpentanal <  = > 4-methylpentanal,99
199,ABBR,4mptnl[c]  <=> 4mptnl[r] ,100
200,NAME,4-methylpentanal <  = > 4-methylpentanal,100
201,ABBR,4mtolbutamide[e]  <=> 4mtolbutamide[c] ,101
202,NAME,4 hydroxy tolbutamide <  = > 4 hydroxy tolbutamide,101
203,ABBR,4nphsf[e]  <=> 4nphsf[c] ,102
204,NAME,4-Nitrophenyl sulfate <  = > 4-Nitrophenyl sulfate,102
205,ABBR,paps[c] + 4nph[c]  => h[c] + pap[c] + 4nphsf[c] ,103
206,NAME,"(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate+4-nitrophenolate = > proton+adenosine 3',5'-bismonophosphate(4-)+4-Nitrophenyl sulfate",103
207,ABBR,4nph[e]  <=> 4nph[c] ,104
208,NAME,4-nitrophenolate <  = > 4-nitrophenolate,104
209,ABBR,h2o[c] + atp[c] + 4pyrdx[c]  => adp[c] + h[c] + pi[c] + 4pyrdx[e] ,105
210,NAME,Water+ATP+4-pyridoxate = > ADP+proton+hydrogenphosphate+4-pyridoxate,105
211,ABBR,h2o[c] + atp[c] + 5adtststeroneglc[c]  => adp[c] + h[c] + pi[c] + 5adtststeroneglc[e] ,106
212,NAME,Water+ATP+5alpha-Dihydrotestosterone glucuronide = > ADP+proton+hydrogenphosphate+5alpha-Dihydrotestosterone glucuronide,106
213,ABBR,5adtststeroneglc[c]  <=> 5adtststeroneglc[r] ,107
214,NAME,5alpha-Dihydrotestosterone glucuronide <  = > 5alpha-Dihydrotestosterone glucuronide,107
215,ABBR,5adtststerones[c]  <=> 5adtststerones[e] ,108
216,NAME,5alpha-Dihydrotestosterone sulfate <  = > 5alpha-Dihydrotestosterone sulfate,108
217,ABBR,paps[c] + 5adtststerone[c]  => h[c] + pap[c] + 5adtststerones[c] ,109
218,NAME,"(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate+17beta-hydroxy-5alpha-androstan-3-one = > proton+adenosine 3',5'-bismonophosphate(4-)+5alpha-Dihydrotestosterone sulfate",109
219,ABBR,5adtststerone[e]  <=> 5adtststerone[c] ,110
220,NAME,17beta-hydroxy-5alpha-androstan-3-one <  = > 17beta-hydroxy-5alpha-androstan-3-one,110
221,ABBR,5adtststerone[r]  <=> 5adtststerone[c] ,111
222,NAME,17beta-hydroxy-5alpha-androstan-3-one <  = > 17beta-hydroxy-5alpha-androstan-3-one,111
223,ABBR,5aop[c]  <=> 5aop[m] ,112
224,NAME,5-Amino-4-oxopentanoate <  = > 5-Amino-4-oxopentanoate,112
225,ABBR,5dhf[c]  => 5dhf[l] ,113
226,NAME,pentaglutamyl folate (DHF) = > pentaglutamyl folate (DHF),113
227,ABBR,h2o[c] + 5fthf[e]  <=> 5fthf[c] + h2o[e] ,114
228,NAME,Water+5-formyltetrahydrofolate(2-) <  = > 5-formyltetrahydrofolate(2-)+Water,114
229,ABBR,h[c] + 5htrp[c]  => co2[c] + srtn[c] ,115
230,NAME,proton+5-hydroxy-L-tryptophan = > carbon dioxide+serotonin(1+),115
231,ABBR,5homeprazole[e]  <=> 5homeprazole[c] ,116
232,NAME,5 hydroxy omeprazole <  = > 5 hydroxy omeprazole,116
233,ABBR,h2o[c] + o2[c] + 5hoxindact[c]  => h2o2[c] + h[c] + 5hoxindoa[c] ,117
234,NAME,Water+O2+(5-hydroxyindol-3-yl)acetaldehyde = > Hydrogen peroxide+proton+5-Hydroxyindoleacetate,117
235,ABBR,h2o[m] + nad[m] + 5hoxindact[m]  => 2 h[m] + nadh[m] + 5hoxindoa[m] ,118
236,NAME,Water+Nicotinamide adenine dinucleotide+(5-hydroxyindol-3-yl)acetaldehyde = > 2proton+Nicotinamide adenine dinucleotide - reduced+5-Hydroxyindoleacetate,118
237,ABBR,h2o[c] + o2[c] + srtn[c]  => h2o2[c] + nh4[c] + 5hoxindact[c] ,119
238,NAME,Water+O2+serotonin(1+) = > Hydrogen peroxide+Ammonium+(5-hydroxyindol-3-yl)acetaldehyde,119
239,ABBR,o2[c] + 5htrp[c]  => 5hoxnfkyn[c] ,120
240,NAME,O2+5-hydroxy-L-tryptophan = > 5-hydroxy-N-formylkynurenine,120
241,ABBR,h2o[c] + atp[c] + 5htrp[c]  => adp[c] + h[c] + pi[c] + 5htrp[e] ,121
242,NAME,Water+ATP+5-hydroxy-L-tryptophan = > ADP+proton+hydrogenphosphate+5-hydroxy-L-tryptophan,121
243,ABBR,h[c] + 5hxkyn[c]  => co2[c] + 5hxkynam[c] ,122
244,NAME,proton+5-hydroxykynurenine = > carbon dioxide+5-Hydroxykynurenamine,122
245,ABBR,o2[c] + 5hxkynam[c]  => h2o2[c] + nh4[c] + 46dhoxquin[c] ,123
246,NAME,"O2+5-Hydroxykynurenamine = > Hydrogen peroxide+Ammonium+4,6-Dihydroxyquinoline",123
247,ABBR,5mthf[e]  <=> 5mthf[c] ,124
248,NAME,5-Methyltetrahydrofolate <  = > 5-Methyltetrahydrofolate,124
249,ABBR,h2o[c] + 5mthf[e]  <=> h2o[e] + 5mthf[c] ,125
250,NAME,Water+5-Methyltetrahydrofolate <  = > Water+5-Methyltetrahydrofolate,125
251,ABBR,5thf[c]  => 5thf[l] ,126
252,NAME,pentaglutamyl folate (THF) = > pentaglutamyl folate (THF),126
253,ABBR,5thf[m]  => 5thf[c] ,127
254,NAME,pentaglutamyl folate (THF) = > pentaglutamyl folate (THF),127
255,ABBR,6dhf[c]  => 6dhf[l] ,128
256,NAME,hexaglutamyl folate (DHF) = > hexaglutamyl folate (DHF),128
257,ABBR,6dhf[m]  => 6dhf[c] ,129
258,NAME,hexaglutamyl folate (DHF) = > hexaglutamyl folate (DHF),129
259,ABBR,6htststerone[c]  <=> 6htststerone[e] ,130
260,NAME,6 beta hydroxy testosterone <  = > 6 beta hydroxy testosterone,130
261,ABBR,6htststerone[c]  <=> 6htststerone[r] ,131
262,NAME,6 beta hydroxy testosterone <  = > 6 beta hydroxy testosterone,131
263,ABBR,6thf[c]  => 6thf[l] ,132
264,NAME,hexaglutamyl folate  (THF) = > hexaglutamyl folate  (THF),132
265,ABBR,6thf[m]  => 6thf[c] ,133
266,NAME,hexaglutamyl folate  (THF) = > hexaglutamyl folate  (THF),133
267,ABBR,7dhchsterol[r]  <=> 7dhchsterol[c] ,134
268,NAME,"cholesta-5,7-dien-3beta-ol <  = > cholesta-5,7-dien-3beta-ol",134
269,ABBR,7dhf[c]  => 7dhf[l] ,135
270,NAME,heptaglutamyl folate (DHF) = > heptaglutamyl folate (DHF),135
